source,target,conflict,relation,start,end,source_id,target_id
Peru,Paraguay,World War II,+,1939,1945,PER,PRY
Peru,Argentina,Peruvian War of Independence Part of the Spanish American wars of independence,+,1811,1824,PER,ARG
Peru,Argentina,World War II,+,1939,1945,PER,ARG
Peru,Colombia,Peruvian War of Independence Part of the Spanish American wars of independence,+,1811,1824,PER,COL
Peru,Colombia,Gran Colombia–Peru War,-,1828,1829,PER,COL
Peru,Colombia,Leticia Incident,-,1932,1933,PER,COL
Peru,Colombia,World War II,+,1939,1945,PER,COL
Peru,Bolivia,War of the Confederation,-,1836,1839,PER,BOL
Peru,Bolivia,World War II,+,1939,1945,PER,BOL
Peru,Chile,War of the Confederation,+,1836,1839,PER,CHL
Peru,Chile,Chincha Islands War,+,1864,1866,PER,CHL
Peru,Chile,War of the Pacific,-,1879,1883,PER,CHL
Peru,Ecuador,Ecuadorian–Peruvian territorial dispute of 1857–60,-,1857,1860,PER,ECU
Peru,Ecuador,Chincha Islands War,+,1864,1866,PER,ECU
Peru,Ecuador,World War II,+,1939,1945,PER,ECU
Peru,Ecuador,Ecuadorian–Peruvian War,-,1941,1941,PER,ECU
Peru,Ecuador,Paquisha War,-,1981,1981,PER,ECU
Peru,Ecuador,Cenepa War,-,1995,1995,PER,ECU
Peru,Germany,World War II,-,1939,1945,PER,DEU
Peru,Italy,World War II,-,1939,1945,PER,ITA
Peru,Italy,World War II,+,1939,1945,PER,ITA
Peru,Japan,World War II,-,1939,1945,PER,JPN
Peru,Bulgaria,World War II,-,1939,1945,PER,BGR
Peru,Bulgaria,World War II,+,1939,1945,PER,BGR
Peru,Romania,World War II,-,1939,1945,PER,ROU
Peru,Romania,World War II,+,1939,1945,PER,ROU
Peru,Slovakia,World War II,-,1939,1945,PER,SVK
Peru,China,World War II,-,1939,1945,PER,CHN
Peru,China,World War II,+,1939,1945,PER,CHN
Peru,Finland,World War II,-,1939,1945,PER,FIN
Peru,Iraq,World War II,-,1939,1945,PER,IRQ
Peru,Iraq,World War II,+,1939,1945,PER,IRQ
Peru,Thailand,World War II,-,1939,1945,PER,THA
Peru,Australia,World War II,+,1939,1945,PER,AUS
Peru,New Zealand,World War II,+,1939,1945,PER,NZL
Peru,United Kingdom,World War II,+,1939,1945,PER,GBR
Peru,Canada,World War II,+,1939,1945,PER,CAN
Peru,Belgium,World War II,+,1939,1945,PER,BEL
Peru,Luxembourg,World War II,+,1939,1945,PER,LUX
Peru,Greece,World War II,+,1939,1945,PER,GRC
Peru,Russia,World War II,+,1939,1945,PER,RUS
Peru,Panama,World War II,+,1939,1945,PER,PAN
Peru,Costa Rica,World War II,+,1939,1945,PER,CRI
Peru,Dominica,World War II,+,1939,1945,PER,DOM
Peru,El Salvador,World War II,+,1939,1945,PER,SLV
Peru,Haiti,World War II,+,1939,1945,PER,HTI
Peru,Honduras,World War II,+,1939,1945,PER,HND
Peru,Nicaragua,World War II,+,1939,1945,PER,NIC
Peru,Guatemala,World War II,+,1939,1945,PER,GTM
Peru,Cuba,World War II,+,1939,1945,PER,CUB
Peru,Philippines,World War II,+,1939,1945,PER,PHL
Peru,Iran,World War II,+,1939,1945,PER,IRN
Peru,Liberia,World War II,+,1939,1945,PER,LBR
Peru,San Marino,World War II,+,1939,1945,PER,211
Peru,Albania,World War II,+,1939,1945,PER,ALB
Peru,Uruguay,World War II,+,1939,1945,PER,URY
Peru,Venezuela,World War II,+,1939,1945,PER,VEN
Peru,Turkey,World War II,+,1939,1945,PER,TUR
Peru,Egypt,World War II,+,1939,1945,PER,EGY
Peru,Lebanon,World War II,+,1939,1945,PER,LBN
Peru,Syria,World War II,+,1939,1945,PER,SYR
Peru,Saudi Arabia,World War II,+,1939,1945,PER,SAU
Russia,Albania,Great Turkish War,+,1683,1699,RUS,ALB
Russia,Albania,World War I,+,1914,1918,RUS,ALB
Russia,France,War of the Third CoalitionPart of the Napoleonic Wars,-,1803,1806,RUS,FRA
Russia,France,First Serbian UprisingPart of the Serbian Revolution,-,1804,1813,RUS,FRA
Russia,France,War of the Fourth CoalitionPart of the Napoleonic Wars,-,1806,1807,RUS,FRA
Russia,France,French invasion of RussiaPart of the Napoleonic Wars,-,1812,1812,RUS,FRA
Russia,France,Hundred DaysWar of the Seventh Coalition,-,1815,1815,RUS,FRA
Russia,France,Crimean War,-,1853,1856,RUS,FRA
Russia,Italy,War of the Third CoalitionPart of the Napoleonic Wars,-,1803,1806,RUS,ITA
Russia,Italy,War of the Fourth CoalitionPart of the Napoleonic Wars,-,1806,1807,RUS,ITA
Russia,Italy,French invasion of RussiaPart of the Napoleonic Wars,-,1812,1812,RUS,ITA
Russia,Italy,Boxer Rebellion,+,1899,1901,RUS,ITA
Russia,Italy,World War I,+,1914,1918,RUS,ITA
Russia,Italy,Russian Civil War,-,1917,1922,RUS,ITA
Russia,Italy,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,RUS,ITA
Russia,United Kingdom,War of the Fourth CoalitionPart of the Napoleonic Wars,+,1806,1807,RUS,GBR
Russia,United Kingdom,Anglo-Russian War (1807–12)Part of the Napoleonic Wars,-,1807,1812,RUS,GBR
Russia,United Kingdom,Hundred DaysWar of the Seventh Coalition,+,1815,1815,RUS,GBR
Russia,United Kingdom,Russian Civil War,-,1917,1922,RUS,GBR
Russia,United Kingdom,Estonian War of IndependencePart of the Russian Civil War,-,1918,1920,RUS,GBR
Russia,United Kingdom,Turkish War of Independence,-,1919,1922(Armistice)1923(Treaty),RUS,GBR
Russia,United Kingdom,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,RUS,GBR
Russia,Egypt,Greek War of Independence,-,1821,1832,RUS,EGY
Russia,Egypt,Egyptian–Ottoman War (1831–33),-,1831,1833,RUS,EGY
Russia,United Kingdom,Crimean War,-,1853,1856,RUS,GBR
Russia,United Kingdom,Boxer Rebellion,+,1899,1901,RUS,GBR
Russia,United Kingdom,World War I,+,1914,1918,RUS,GBR
Russia,United Kingdom,Armenian–Azerbaijani WarPart of the Russian Civil War,-,1918,1920,RUS,GBR
Russia,Estonia,Mahtra War,-,1858,1858,RUS,EST
Russia,Estonia,Russian Civil War,+,1917,1922,RUS,EST
Russia,Estonia,Estonian War of IndependencePart of the Russian Civil War,-,1918,1920,RUS,EST
Russia,Estonia,Estonian War of IndependencePart of the Russian Civil War,+,1918,1920,RUS,EST
Russia,Estonia,Latvian War of IndependencePart of the Russian Civil War,-,1918,1920,RUS,EST
Russia,Romania,Russo-Turkish War (1877–78),+,1877,1878,RUS,ROU
Russia,Romania,World War I,+,1914,1918,RUS,ROU
Russia,Romania,Russian Civil War,-,1917,1922,RUS,ROU
Russia,Romania,War of Transnistria,-,1992,1992,RUS,ROU
Russia,Montenegro,Russo-Turkish War (1877–78),+,1877,1878,RUS,MNE
Russia,Montenegro,World War I,+,1914,1918,RUS,MNE
Russia,China,Boxer Rebellion,-,1899,1901,RUS,CHN
Russia,China,Russian Civil War,-,1917,1922,RUS,CHN
Russia,China,Soviet invasion of Xinjiang,-,1934,1934,RUS,CHN
Russia,China,Islamic rebellion in Xinjiang (1937),-,1937,1937,RUS,CHN
Russia,China,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,RUS,CHN
Russia,Japan,Boxer Rebellion,+,1899,1901,RUS,JPN
Russia,Japan,Russo-Japanese War,-,1904,1905,RUS,JPN
Russia,Japan,World War I,+,1914,1918,RUS,JPN
Russia,Japan,Russian Civil War,-,1917,1922,RUS,JPN
Russia,Japan,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,RUS,JPN
Russia,Bulgaria,World War I,-,1914,1918,RUS,BGR
Russia,Bulgaria,First Ivorian Civil War,+,2002,2007,RUS,BGR
Russia,Belgium,World War I,+,1914,1918,RUS,BEL
Russia,Belgium,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,RUS,BEL
Russia,Australia,World War I,+,1914,1918,RUS,AUS
Russia,Australia,Russian Civil War,-,1917,1922,RUS,AUS
Russia,Australia,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,RUS,AUS
Russia,Canada,World War I,+,1914,1918,RUS,CAN
Russia,Canada,Russian Civil War,-,1917,1922,RUS,CAN
Russia,Canada,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,RUS,CAN
Russia,New Zealand,World War I,+,1914,1918,RUS,NZL
Russia,New Zealand,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,RUS,NZL
Russia,Greece,World War I,+,1914,1918,RUS,GRC
Russia,Greece,Russian Civil War,-,1917,1922,RUS,GRC
Russia,Greece,Greco-Turkish War (1919–1922)Part of the Turkish War of Independence,-,1919,1922,RUS,GRC
Russia,Greece,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,RUS,GRC
Russia,Armenia,World War I,+,1914,1918,RUS,ARM
Russia,Armenia,Russian Civil War,-,1917,1922,RUS,ARM
Russia,Armenia,Russian Civil War,+,1917,1922,RUS,ARM
Russia,Armenia,Armenian–Azerbaijani WarPart of the Russian Civil War,-,1918,1920,RUS,ARM
Russia,Armenia,Turkish War of Independence,-,1919,1922(Armistice)1923(Treaty),RUS,ARM
Russia,Armenia,Greco-Turkish War (1919–1922)Part of the Turkish War of Independence,-,1919,1922,RUS,ARM
Russia,Armenia,Turkish–Armenian WarPart of the Turkish War of Independence,-,1920,1920,RUS,ARM
Russia,Armenia,Battle of Mountainous ArmeniaPart of the Russian Civil War,-,1921,1921,RUS,ARM
Russia,San Marino,World War I,+,1914,1918,RUS,211
Russia,Afghanistan,Basmachi movementPart of World War I and Russian Civil War,-,1916,1934,RUS,AFG
Russia,Afghanistan,Civil war in Tajikistan,-,1992,1997,RUS,AFG
Russia,Ukraine,Russian Civil War,-,1917,1922,RUS,UKR
Russia,Ukraine,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,RUS,UKR
Russia,Georgia,Russian Civil War,-,1917,1922,RUS,GEO
Russia,Georgia,Turkish War of Independence,-,1919,1922(Armistice)1923(Treaty),RUS,GEO
Russia,Georgia,Red Army invasion of GeorgiaPart of the Russian Civil War,-,1921,1921,RUS,GEO
Russia,Georgia,1991–92 South Ossetia War,-,1991,1992,RUS,GEO
Russia,Georgia,Georgian Civil War,-,1991,1993,RUS,GEO
Russia,Georgia,War in Abkhazia (1992–93),-,1992,1993,RUS,GEO
Russia,Georgia,Russo-Georgian war,-,2008,2008,RUS,GEO
Russia,Mongolia,Russian Civil War,+,1917,1922,RUS,MNG
Russia,Finland,Russian Civil War,+,1917,1922,RUS,FIN
Russia,Latvia,Russian Civil War,+,1917,1922,RUS,LVA
Russia,Latvia,Estonian War of IndependencePart of the Russian Civil War,-,1918,1920,RUS,LVA
Russia,Latvia,Estonian War of IndependencePart of the Russian Civil War,+,1918,1920,RUS,LVA
Russia,Latvia,Latvian War of IndependencePart of the Russian Civil War,-,1918,1920,RUS,LVA
Russia,Moldova,War of Transnistria,-,1992,1992,RUS,MDA
Russia,Tajikistan,Civil war in Tajikistan,+,1992,1997,RUS,TJK
Russia,Tajikistan,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,RUS,TJK
Russia,Azerbaijan,Armenian-Azerbaijani border conflictPart of the Nagorno-Karabakh conflict,-,1994,Ongoing,RUS,AZE
Russia,Azerbaijan,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,RUS,AZE
Russia,Turkey,Armenian-Azerbaijani border conflictPart of the Nagorno-Karabakh conflict,-,1994,Ongoing,RUS,TUR
Russia,Turkey,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,RUS,TUR
Russia,Turkey,Syrian Civil War,-,2011,Ongoing,RUS,TUR
Russia,Somalia,Operation Enduring Freedom – Horn of Africa,-,2002,Ongoing,RUS,SOM
Russia,Somalia,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,RUS,SOM
Russia,Yemen,Operation Enduring Freedom – Horn of Africa,-,2002,Ongoing,RUS,YEM
Russia,Germany,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,RUS,DEU
Russia,Djibouti,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,RUS,DJI
Russia,Sudan,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,RUS,SDN
Russia,Seychelles,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,RUS,196
Russia,Kenya,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,RUS,KEN
Russia,Indonesia,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,RUS,IDN
Russia,Kazakhstan,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,RUS,KAZ
Russia,Kyrgyzstan,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,RUS,KGZ
Russia,Malaysia,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,RUS,MYS
Russia,Pakistan,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,RUS,PAK
Russia,Singapore,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,RUS,SGP
Russia,South Korea,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,RUS,KOR
Russia,Thailand,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,RUS,THA
Russia,Turkmenistan,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,RUS,TKM
Russia,Uganda,Operation Enduring Freedom – Horn of Africa,+,2002,Ongoing,RUS,UGA
Russia,Liberia,First Ivorian Civil War,+,2002,2007,RUS,LBR
Russia,Eritrea,War in Darfur,-,2003,Ongoing,RUS,ERI
Russia,Chad,War in Darfur,-,2003,Ongoing,RUS,TCD
Russia,Iraq,Syrian Civil War,-,2011,Ongoing,RUS,IRQ
Russia,Iraq,Islamist insurgency in Mozambique,-,2017,Ongoing,RUS,IRQ
Russia,Saudi Arabia,Syrian Civil War,-,2011,Ongoing,RUS,SAU
Russia,Qatar,Syrian Civil War,-,2011,Ongoing,RUS,QAT
Egypt,United Kingdom,Alexandria expedition of 1807,-,1807,1807,EGY,GBR
Egypt,United Kingdom,Greek War of Independence,-,1821,1832,EGY,GBR
Egypt,United Kingdom,Mahdist War,+,1881,1899,EGY,GBR
Egypt,United Kingdom,World War II,+,1939,1945,EGY,GBR
Egypt,Sudan,Mahdist War,-,1881,1899,EGY,SDN
Egypt,Italy,Mahdist War,+,1881,1899,EGY,ITA
Egypt,Italy,World War II,-,1939,1945,EGY,ITA
Egypt,Italy,World War II,+,1939,1945,EGY,ITA
Egypt,Italy,Gulf War,+,1990,1991,EGY,ITA
Egypt,Belgium,Mahdist War,+,1881,1899,EGY,BEL
Egypt,Belgium,World War II,+,1939,1945,EGY,BEL
Egypt,Germany,World War II,-,1939,1945,EGY,DEU
Egypt,Japan,World War II,-,1939,1945,EGY,JPN
Egypt,Japan,Moro insurgency in the Philippines,-,1969,Ongoing,EGY,JPN
Egypt,Bulgaria,World War II,-,1939,1945,EGY,BGR
Egypt,Bulgaria,World War II,+,1939,1945,EGY,BGR
Egypt,Romania,World War II,-,1939,1945,EGY,ROU
Egypt,Romania,World War II,+,1939,1945,EGY,ROU
Egypt,Slovakia,World War II,-,1939,1945,EGY,SVK
Egypt,China,World War II,-,1939,1945,EGY,CHN
Egypt,China,World War II,+,1939,1945,EGY,CHN
Egypt,Finland,World War II,-,1939,1945,EGY,FIN
Egypt,Iraq,World War II,-,1939,1945,EGY,IRQ
Egypt,Iraq,World War II,+,1939,1945,EGY,IRQ
Egypt,Iraq,1948 Arab–Israeli War  Part of the Arab–Israeli conflict,+,1948,1949,EGY,IRQ
Egypt,Iraq,Yom Kippur War,+,1973,1973,EGY,IRQ
Egypt,Iraq,Gulf War,-,1990,1991,EGY,IRQ
Egypt,Iraq,Sinai insurgency,-,2011,Ongoing,EGY,IRQ
Egypt,Thailand,World War II,-,1939,1945,EGY,THA
Egypt,Australia,World War II,+,1939,1945,EGY,AUS
Egypt,Australia,Moro insurgency in the Philippines,-,1969,Ongoing,EGY,AUS
Egypt,Australia,Gulf War,+,1990,1991,EGY,AUS
Egypt,New Zealand,World War II,+,1939,1945,EGY,NZL
Egypt,Canada,World War II,+,1939,1945,EGY,CAN
Egypt,Canada,Gulf War,+,1990,1991,EGY,CAN
Egypt,Luxembourg,World War II,+,1939,1945,EGY,LUX
Egypt,Greece,World War II,+,1939,1945,EGY,GRC
Egypt,Russia,World War II,+,1939,1945,EGY,RUS
Egypt,Russia,War of Attrition,+,1967,1970,EGY,RUS
Egypt,Panama,World War II,+,1939,1945,EGY,PAN
Egypt,Costa Rica,World War II,+,1939,1945,EGY,CRI
Egypt,Dominica,World War II,+,1939,1945,EGY,DOM
Egypt,El Salvador,World War II,+,1939,1945,EGY,SLV
Egypt,Haiti,World War II,+,1939,1945,EGY,HTI
Egypt,Honduras,World War II,+,1939,1945,EGY,HND
Egypt,Nicaragua,World War II,+,1939,1945,EGY,NIC
Egypt,Guatemala,World War II,+,1939,1945,EGY,GTM
Egypt,Cuba,World War II,+,1939,1945,EGY,CUB
Egypt,Cuba,Yom Kippur War,+,1973,1973,EGY,CUB
Egypt,Philippines,World War II,+,1939,1945,EGY,PHL
Egypt,Philippines,Moro insurgency in the Philippines,-,1969,Ongoing,EGY,PHL
Egypt,Bolivia,World War II,+,1939,1945,EGY,BOL
Egypt,Colombia,World War II,+,1939,1945,EGY,COL
Egypt,Iran,World War II,+,1939,1945,EGY,IRN
Egypt,Liberia,World War II,+,1939,1945,EGY,LBR
Egypt,San Marino,World War II,+,1939,1945,EGY,211
Egypt,Albania,World War II,+,1939,1945,EGY,ALB
Egypt,Ecuador,World War II,+,1939,1945,EGY,ECU
Egypt,Paraguay,World War II,+,1939,1945,EGY,PRY
Egypt,Uruguay,World War II,+,1939,1945,EGY,URY
Egypt,Venezuela,World War II,+,1939,1945,EGY,VEN
Egypt,Turkey,World War II,+,1939,1945,EGY,TUR
Egypt,Lebanon,World War II,+,1939,1945,EGY,LBN
Egypt,Syria,World War II,+,1939,1945,EGY,SYR
Egypt,Syria,Six-Day War,+,1967,1967,EGY,SYR
Egypt,Syria,Gulf War,+,1990,1991,EGY,SYR
Egypt,Saudi Arabia,World War II,+,1939,1945,EGY,SAU
Egypt,Saudi Arabia,North Yemen Civil War,-,1962,1970,EGY,SAU
Egypt,Saudi Arabia,Six-Day War,+,1967,1967,EGY,SAU
Egypt,Saudi Arabia,Gulf War,+,1990,1991,EGY,SAU
Egypt,Argentina,World War II,+,1939,1945,EGY,ARG
Egypt,Israel,1948 Arab–Israeli War  Part of the Arab–Israeli conflict,-,1948,1949,EGY,ISR
Egypt,Israel,Suez Crisis,-,1956,1956,EGY,ISR
Egypt,Israel,Six-Day War,-,1967,1967,EGY,ISR
Egypt,Israel,War of Attrition,-,1967,1970,EGY,ISR
Egypt,Israel,Yom Kippur War,-,1973,1973,EGY,ISR
Egypt,Yemen,North Yemen Civil War,-,1962,1970,EGY,YEM
Egypt,Jordan,North Yemen Civil War,-,1962,1970,EGY,JOR
Egypt,Jordan,War of Attrition,+,1967,1970,EGY,JOR
Egypt,Jordan,Yom Kippur War,+,1973,1973,EGY,JOR
Egypt,United Kingdom,North Yemen Civil War,-,1962,1970,EGY,GBR
Egypt,United Kingdom,Gulf War,+,1990,1991,EGY,GBR
Egypt,Morocco,Six-Day War,+,1967,1967,EGY,MAR
Egypt,Morocco,Shaba I,+,1977,1977,EGY,MAR
Egypt,Algeria,Six-Day War,+,1967,1967,EGY,DZA
Egypt,Algeria,Yom Kippur War,+,1973,1973,EGY,DZA
Egypt,Libya,Six-Day War,+,1967,1967,EGY,LBY
Egypt,Libya,Libyan–Egyptian War,-,1977,1977,EGY,LBY
Egypt,Malaysia,Moro insurgency in the Philippines,-,1969,Ongoing,EGY,MYS
Egypt,Indonesia,Moro insurgency in the Philippines,-,1969,Ongoing,EGY,IDN
Egypt,Kuwait,Gulf War,+,1990,1991,EGY,KWT
Cambodia,Russia,First Indochina War Indochina Wars,-,1946,1955,KHM,RUS
Cambodia,China,First Indochina War Indochina Wars,-,1946,1955,KHM,CHN
Cambodia,Thailand,Cambodian–Thai border dispute,-,2008,2012,KHM,THA
Bulgaria,United Kingdom,Crimean War,-,1853,1856,BGR,GBR
Bulgaria,United Kingdom,World War I,-,1914,1918,BGR,GBR
Bulgaria,United Kingdom,World War II,-,1939,1945,BGR,GBR
Bulgaria,United Kingdom,World War II,+,1939,1945,BGR,GBR
Bulgaria,France,Crimean War,-,1853,1856,BGR,FRA
Bulgaria,Macedonia,Macedonian Struggle,+,1893,1908,BGR,MKD
Bulgaria,Macedonia,War on Terror,+,2001,Ongoing,BGR,MKD
Bulgaria,Macedonia,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,BGR,MKD
Bulgaria,Greece,First Balkan War,+,1912,1913,BGR,GRC
Bulgaria,Greece,Second Balkan War,-,1913,1913,BGR,GRC
Bulgaria,Greece,World War I,-,1914,1918,BGR,GRC
Bulgaria,Greece,Incident at Petrich,-,1925,1925,BGR,GRC
Bulgaria,Greece,World War II,-,1939,1945,BGR,GRC
Bulgaria,Greece,World War II,+,1939,1945,BGR,GRC
Bulgaria,Greece,Korean War  Part of the Korean conflict,-,1950,1953,BGR,GRC
Bulgaria,Greece,War on Terror,+,2001,Ongoing,BGR,GRC
Bulgaria,Greece,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,BGR,GRC
Bulgaria,Greece,Libyan Civil War (2011),+,2011,2011,BGR,GRC
Bulgaria,Montenegro,Second Balkan War,-,1913,1913,BGR,MNE
Bulgaria,Montenegro,World War I,-,1914,1918,BGR,MNE
Bulgaria,Montenegro,War on Terror,+,2001,Ongoing,BGR,MNE
Bulgaria,Montenegro,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,BGR,MNE
Bulgaria,Romania,Second Balkan War,-,1913,1913,BGR,ROU
Bulgaria,Romania,World War I,-,1914,1918,BGR,ROU
Bulgaria,Romania,World War II,-,1939,1945,BGR,ROU
Bulgaria,Romania,World War II,+,1939,1945,BGR,ROU
Bulgaria,Romania,War on Terror,+,2001,Ongoing,BGR,ROU
Bulgaria,Romania,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,BGR,ROU
Bulgaria,Romania,Libyan Civil War (2011),+,2011,2011,BGR,ROU
Bulgaria,Belgium,World War I,-,1914,1918,BGR,BEL
Bulgaria,Belgium,World War II,-,1939,1945,BGR,BEL
Bulgaria,Belgium,World War II,+,1939,1945,BGR,BEL
Bulgaria,Belgium,Korean War  Part of the Korean conflict,-,1950,1953,BGR,BEL
Bulgaria,Belgium,War on Terror,+,2001,Ongoing,BGR,BEL
Bulgaria,Belgium,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,BGR,BEL
Bulgaria,Belgium,Libyan Civil War (2011),+,2011,2011,BGR,BEL
Bulgaria,Australia,World War I,-,1914,1918,BGR,AUS
Bulgaria,Australia,World War II,-,1939,1945,BGR,AUS
Bulgaria,Australia,World War II,+,1939,1945,BGR,AUS
Bulgaria,Australia,Korean War  Part of the Korean conflict,-,1950,1953,BGR,AUS
Bulgaria,Australia,War on Terror,+,2001,Ongoing,BGR,AUS
Bulgaria,Australia,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,BGR,AUS
Bulgaria,Canada,World War I,-,1914,1918,BGR,CAN
Bulgaria,Canada,World War II,-,1939,1945,BGR,CAN
Bulgaria,Canada,World War II,+,1939,1945,BGR,CAN
Bulgaria,Canada,Korean War  Part of the Korean conflict,-,1950,1953,BGR,CAN
Bulgaria,Canada,War on Terror,+,2001,Ongoing,BGR,CAN
Bulgaria,Canada,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,BGR,CAN
Bulgaria,Canada,Libyan Civil War (2011),+,2011,2011,BGR,CAN
Bulgaria,New Zealand,World War I,-,1914,1918,BGR,NZL
Bulgaria,New Zealand,World War II,-,1939,1945,BGR,NZL
Bulgaria,New Zealand,World War II,+,1939,1945,BGR,NZL
Bulgaria,New Zealand,Korean War  Part of the Korean conflict,-,1950,1953,BGR,NZL
Bulgaria,New Zealand,War on Terror,+,2001,Ongoing,BGR,NZL
Bulgaria,New Zealand,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,BGR,NZL
Bulgaria,Italy,World War I,-,1914,1918,BGR,ITA
Bulgaria,Italy,World War II,-,1939,1945,BGR,ITA
Bulgaria,Italy,World War II,+,1939,1945,BGR,ITA
Bulgaria,Italy,Korean War  Part of the Korean conflict,-,1950,1953,BGR,ITA
Bulgaria,Italy,War on Terror,+,2001,Ongoing,BGR,ITA
Bulgaria,Italy,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,BGR,ITA
Bulgaria,Italy,Libyan Civil War (2011),+,2011,2011,BGR,ITA
Bulgaria,Japan,World War I,-,1914,1918,BGR,JPN
Bulgaria,Japan,World War II,-,1939,1945,BGR,JPN
Bulgaria,Albania,World War I,-,1914,1918,BGR,ALB
Bulgaria,Albania,World War II,-,1939,1945,BGR,ALB
Bulgaria,Albania,World War II,+,1939,1945,BGR,ALB
Bulgaria,Albania,War on Terror,+,2001,Ongoing,BGR,ALB
Bulgaria,Albania,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,BGR,ALB
Bulgaria,Armenia,World War I,-,1914,1918,BGR,ARM
Bulgaria,Armenia,War on Terror,+,2001,Ongoing,BGR,ARM
Bulgaria,Armenia,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,BGR,ARM
Bulgaria,San Marino,World War I,-,1914,1918,BGR,211
Bulgaria,San Marino,World War II,-,1939,1945,BGR,211
Bulgaria,San Marino,World War II,+,1939,1945,BGR,211
Bulgaria,China,World War I,-,1914,1918,BGR,CHN
Bulgaria,China,World War II,-,1939,1945,BGR,CHN
Bulgaria,China,World War II,+,1939,1945,BGR,CHN
Bulgaria,China,Korean War  Part of the Korean conflict,+,1950,1953,BGR,CHN
Bulgaria,Luxembourg,World War II,-,1939,1945,BGR,LUX
Bulgaria,Luxembourg,World War II,+,1939,1945,BGR,LUX
Bulgaria,Luxembourg,Korean War  Part of the Korean conflict,-,1950,1953,BGR,LUX
Bulgaria,Luxembourg,War on Terror,+,2001,Ongoing,BGR,LUX
Bulgaria,Luxembourg,Taliban insurgency Part of the War in Afghanistan (2001–2014)  War in Afghanistan (1978–present)  War in Afghanistan (2015–present) and War on Terrorism,+,2002,Ongoing,BGR,LUX
Bulgaria,Russia,World War II,-,1939,1945,BGR,RUS
Bulgaria,Russia,World War II,+,1939,1945,BGR,RUS
Bulgaria,Russia,Korean War  Part of the Korean conflict,+,1950,1953,BGR,RUS
Bulgaria,Panama,World War II,-,1939,1945,BGR,PAN
Bulgaria,Panama,World War II,+,1939,1945,BGR,PAN
Bulgaria,Costa Rica,World War II,-,1939,1945,BGR,CRI
